value0,value1,value2,value3,20210417-175400-strand2,20210417-175400-strand1,20210401-220000-strand1,20210401-220000-strand2
,,,,25.37600136,21.52100182,19.64400101,17.68200111
,,,,25.49600029,21.8200016,19.53900146,17.79400063
,,,,25.34600067,21.78900146,19.98800087,17.74500084
,,,,25.27700043,21.80500031,20.50000191,18.13199997
,,,,25.15600204,21.75600052,21.10200119,18.07900047
,,,,25.27100182,21.66300011,20.6780014,17.99600029
,,,,25.22400093,21.58500099,20.47400093,18.25800133
,,,,25.16300201,21.95200157,20.4070015,17.82700157
,,,,25.16600037,21.97800064,20.36800003,18.27700043
,,,,24.92400169,22.07900047,20.64600182,18.58000183
,,,,24.88900185,22.06200027,20.56500053,18.30700111
,,,,25.07100105,21.94600105,20.69400024,18.47100067
,,,,25.37900162,21.97900009,20.68500137,18.49600029
,,,,25.15300179,21.86300087,20.58400154,18.54500008
,,,,25.15000153,21.95400047,20.37000084,18.40000153
,,,,25.14800072,21.94900131,19.77400017,18.34700012
,,,,25.02100182,21.95400047,19.74300003,18.32900047
,,,,25.31900215,21.96500015,19.28700066,18.20700073
,,,,25.17900085,22.12000084,18.13199997,17.97000122
,,,,25.07900047,22.03100014,18.40200043,17.69200134
,,,,24.96600151,22.09900093,18.88400078,17.44099998
,,,,25.07600212,22.11000061,19.35100174,17.52200127
,,,,25.17000198,22.13200188,18.97600174,17.72800064
,,,,25.20500183,21.8920002,19.23900032,17.90200043
,,,,25.28100204,21.96700096,19.46000099,17.55500031
,,,,25.16200066,21.89700127,19.52800179,17.20100021
,,,,25.18300056,21.65500069,20.25900078,17.39700127
,,,,25.11700058,21.69800186,19.3920002,17.4810009
,,,,25.15100098,21.79000092,20.12700081,17.62100029
,,,,25.17200089,21.82600021,19.69600105,17.58200073
,,,,25.28900146,21.80700111,19.51200104,17.1590004
,,,,25.32400131,21.77500153,19.63800049,17.35000038
,,,,25.20700073,21.9070015,19.53800011,17.41400146
,,,,25.229002,21.82100105,19.97600174,17.14100075
,,,,25.15100098,21.60000038,20.30500031,17.39100075
,,,,25.36400032,21.5340004,20.49200058,17.68300056
,,,,25.10700035,21.66900063,20.24000168,17.53900146
,,,,25.0720005,21.52700043,20.20700073,17.43800163
,,,,25.26700211,21.50500107,20.4070015,17.56700134
,,,,25.18500137,21.34700012,20.33500099,17.70700073
,,,,25.27800179,21.35100174,20.1060009,17.47600174
,,,,24.90200043,21.42200089,20.27500153,17.22900009
,,,,25.16000175,21.49300194,20.57800102,17.52900124
,,,,25.16900063,21.5510006,20.74200058,17.76000023
,,,,25.28100204,21.51800156,20.88100052,17.7140007
,,,,25.23700142,21.31900024,21.0870018,17.69799995
,,,,25.09500122,21.37400055,20.89700127,17.62400055
,,,,25.1970005,21.41300011,20.78800011,17.88899994
,,,,25.22800064,21.54300117,20.59500122,17.66300011
,,,,25.38400078,21.65500069,20.87800026,17.97500038
,,,,25.21300125,21.78800011,20.89400101,17.71000099
,,,,25.27100182,21.90600014,20.70600128,17.62700081
,,,,25.3900013,21.61200142,20.85400009,17.65100098
,,,,25.41200066,21.68300056,20.59300041,17.71000099
,,,,25.61600113,21.70700073,20.75600052,18.04500008
,,,,25.53600121,21.85500145,20.48400116,18.09100151
,,,,25.41200066,21.74600029,20.49900055,17.98500061
,,,,25.4620018,21.8010006,20.5340004,18.22600174
,,,,25.53100204,21.99900055,20.44600105,18.17400169
,,,,25.42400169,22.01600075,20.65300179,18.0340004
,,,,25.729002,21.94200134,20.38800049,17.82500076
,,,,25.90000153,21.88900185,20.61400032,17.89900017
,,,,25.78500175,22.05200195,20.52800179,18.16100121
,,,,26.05600166,21.88900185,20.69900131,18.06100082
,,,,26.21000099,21.84400177,20.75200081,17.92500114
,,,,26.25200081,21.75300026,20.60900116,17.96900177
,,,,26.10500145,21.91800117,20.7120018,18.21700096
,,,,26.16300201,21.85500145,20.76400185,18.41400146
,,,,26.18400192,21.69200134,20.82600021,17.78800011
,,,,26.11200142,21.66300011,21.63100052,17.88300133
,,,,26.23300171,21.60100174,21.21000099,17.60800171
,,,,26.31300163,21.56400108,21.35200119,17.88800049
,,,,26.1760006,21.51800156,21.43700027,18.10700035
,,,,26.15800095,21.54100037,21.27400017,18.00699997
,,,,26.07700157,21.55200195,22.45900154,18.24700165
,,,,26.2140007,21.3390007,22.28900146,18.4090004
,,,,26.11600113,21.22900009,22.24300194,18.2840004
,,,,26.29300117,21.2480011,21.41300011,17.96300125
,,,,26.2840004,21.1230011,20.62900162,17.87200165
,,,,26.19300079,21.06400108,20.41400146,17.92100143
,,,,26.3200016,21.05400085,19.89300156,17.92700005
,,,,26.36100197,21.16400146,20.25000191,18.14700127
,,,,26.28600121,21.1970005,20.04300117,18.2310009
,,,,26.20700073,21.24200058,20.55000114,18.25500107
,,,,26.18000031,21.36900139,19.70100021,18.39400101
,,,,26.27600098,21.46500015,19.88400078,18.28600121
,,,,26.25600052,21.50300026,20.14900017,18.58800125
,,,,26.16700172,21.41300011,20.16500092,17.77000046
,,,,26.30200195,21.6780014,21.10100174,17.56200027
,,,,26.27200127,21.75600052,20.34100151,18.05400085
,,,,26.47500038,21.84800148,20.65200043,17.60400009
,,,,26.42400169,21.84400177,20.49700165,18.09500122
,,,,26.40300179,22.06500053,20.32900047,18.47100067
,,,,26.44900131,22.15300179,21.09900093,17.91700172
,,,,26.25500107,22.104002,20.70700073,17.94799995
,,,,26.38400078,22.01900101,21.25600052,18.14500046
,,,,26.37800217,22.01400185,20.9090004,17.73400116
,,,,26.58600044,22.00700188,21.04300117,18.12600136
,,,,26.40000153,21.96100044,21.11300087,17.65500069
,,,,26.44900131,21.93900108,20.77800179,17.81599998
,,,,26.26000214,21.88500023,20.89800072,18.36100006
,,,,26.69000053,21.71100044,20.99400139,18.20200157
,,,,27.00200081,21.67100143,21.42900085,18.125
,,,,26.77100182,21.54300117,21.06500053,17.85900116
,,,,26.87600136,21.35800171,21.34600067,17.14800072
,,,,26.92200089,21.43700027,21.24600029,17.05500031
,,,,26.84900093,21.3030014,20.89400101,16.85100174
,,,,26.83000183,21.25000191,21.19000053,16.97500038
,,,,26.83200073,21.12100029,20.85300064,17.04100037
,,,,26.65000153,21.14900017,21.23000145,17.24700165
,,,,26.29700089,21.15800095,20.95900154,17.30800056
,,,,26.10900116,21.26000023,20.72700119,17.01600075
,,,,25.98900032,21.09900093,20.97000122,17.38300133
,,,,25.79300117,20.93400192,20.96600151,17.55600166
,,,,25.15200043,20.93900108,21.30500031,17.57900047
,,,,24.24400139,21.01300049,21.17900085,17.9810009
,,,,24.34400177,21.00100136,21.22000122,17.70600128
,,,,25.1780014,21.22100067,21.09200096,17.56599998
,,,,25.37200165,21.1780014,21.10500145,17.53900146
,,,,25.39300156,21.34800148,21.1570015,17.55700111
,,,,24.9980011,21.26100159,21.16400146,17.37900162
,,,,24.56500053,21.3730011,21.21900177,17.62400055
,,,,25.11000061,21.38000107,20.99000168,17.52200127
,,,,25.06300163,21.31700134,21.33500099,16.95300102
,,,,25.01700211,21.51800156,21.5510006,16.84800148
,,,,24.5340004,21.5720005,21.60700035,16.89100075
,,,,24.79300117,21.76000023,21.57400131,17.39500046
,,,,25.25800133,21.77300072,22.31800079,17.26300049
,,,,25.25600052,21.80600166,22.90000153,17.44400024
,,,,25.10900116,21.88600159,22.37600136,17.44200134
,,,,25.37200165,22.01000023,21.96600151,17.1570015
,,,,25.09800148,21.94000053,22.45000076,17.31000137
,,,,25.47800064,21.90800095,22.10700035,17.07800102
,,,,25.59000206,22.03900146,22.46900177,17.14500046
,,,,25.31800079,22.02900124,22.91100121,17.19000053
,,,,24.86000061,22.0700016,22.54300117,17.13500023
,,,,24.8200016,22.23300171,23.11800194,17.24500084
,,,,25.4620018,22.32400131,22.52000046,17.14400101
,,,,25.55500031,22.26300049,22.68600082,17.0720005
,,,,25.24600029,22.13200188,23.28900146,16.94400024
,,,,25.46700096,22.22800064,22.8920002,17.03000069
,,,,25.26200104,22.18400192,23.15000153,17.22500038
,,,,25.38300133,22.02600098,22.87900162,17.12700081
,,,,25.39700127,21.99000168,21.96800041,17.11300087
,,,,25.44900131,21.93100166,22.21100044,17.25900078
,,,,25.65500069,21.91500092,22.28700066,17.3030014
,,,,25.6950016,21.60400009,22.61700058,17.06000137
,,,,25.51900101,21.64900017,22.53800201,17.18000031
,,,,25.86600113,21.58200073,22.4090004,17.30500031
,,,,25.84700203,21.44200134,22.53700066,17.47800064
,,,,26.07900047,21.26300049,22.3900013,17.62800026
,,,,26.13900185,21.43600082,22.33600044,17.46600151
,,,,26.32600212,21.63900185,22.18300056,17.43000031
,,,,26.24000168,21.6230011,22.03300095,17.2840004
,,,,25.57700157,21.63400078,22.58200073,17.1590004
,,,,25.01000214,21.67300034,22.2120018,17.26000023
,,,,25.0320015,21.69300079,22.22500038,17.0530014
,,,,24.77000046,21.6060009,21.88100052,17.49100113
,,,,24.93100166,21.79100037,21.89900017,17.35100174
,,,,24.78100204,21.89100075,21.79800034,17.66800117
,,,,24.67900085,22.02200127,21.82400131,17.79100037
,,,,24.53600121,21.92400169,22.06100082,17.68600082
,,,,24.45400047,21.87600136,21.80700111,17.66800117
,,,,24.38500023,22.05200195,22.08600044,17.65500069
,,,,24.24100113,21.98800087,22.09500122,17.56700134
,,,,24.71700096,22.01100159,22.14100075,17.29500008
,,,,24.96900177,22.20400047,22.02200127,17.50500107
,,,,24.90500069,22.1970005,22.23000145,17.52200127
,,,,24.96900177,22.42300034,22.33200073,17.41600037
,,,,24.93600082,22.11000061,22.24200058,17.5320015
,,,,24.82600212,22.13500023,22.18500137,17.50100136
,,,,24.87400055,22.18600082,22.28300095,17.60500145
,,,,25.01700211,22.15600014,22.42400169,17.68400002
,,,,25.13200188,22.2310009,22.70400047,17.61600113
,,,,24.87200165,22.34000015,22.66800117,17.5
,,,,25.03900146,22.37500191,22.59600067,17.61500168
,,,,25.21900177,22.31700134,22.72000122,17.75100136
,,,,25.10000038,22.4260006,22.55500031,17.56400108
,,,,24.96800041,22.81600189,22.18300056,17.6780014
,,,,25.09800148,22.88300133,22.1400013,17.71800041
,,,,24.99400139,22.70000076,22.27800179,17.75900078
,,,,24.93400192,22.54900169,22.25200081,17.64599991
,,,,25.13100052,22.46500015,21.85000038,17.62200165
,,,,25.31200027,22.33500099,21.53000069,17.89800072
,,,,25.41800117,22.19000053,21.61200142,17.91600037
,,,,25.26200104,22.26100159,21.69900131,17.9090004
,,,,25.25800133,22.31800079,21.79400063,17.71100044
,,,,25.43400192,22.02000046,22.13400078,17.61100006
,,,,25.39600182,22.02800179,22.04700089,17.50699997
,,,,25.33800125,21.98600197,21.9640007,17.71500015
,,,,25.36000061,21.91600037,21.8920002,17.5530014
,,,,25.66300201,21.96600151,22.04300117,17.85100174
,,,,25.79700089,21.83500099,22.39400101,18.02400017
,,,,25.7140007,21.91900063,22.41900063,17.90500069
,,,,25.58600044,22.17200089,22.43000031,18.16800117
,,,,25.54200172,21.78800011,22.55500031,18.24100113
,,,,25.36200142,21.82500076,22.54100037,18.12600136
,,,,25.34900093,22.11400032,22.61100197,17.98600006
,,,,25.44200134,22.03000069,22.63500023,17.90300179
,,,,25.30400085,21.93600082,22.45900154,17.9470005
,,,,25.61500168,21.93100166,22.71100044,17.73400116
,,,,25.354002,22.04600143,22.61800194,17.73000145
,,,,25.3010006,21.85500145,22.6590004,17.37200165
,,,,25.43400192,22.01800156,22.87500191,17.34700012
,,,,25.28500175,22.19200134,22.8220005,17.5530014
,,,,25.31800079,22.23600197,22.74500084,17.52600098
,,,,25.37900162,22.41900063,23.01100159,17.75800133
,,,,25.27700043,22.31400108,23.15800095,17.54700089
,,,,25.54200172,22.24300194,22.97800064,17.53100014
,,,,25.48400116,22.42000198,23.12000084,17.42900085
,,,,25.59100151,22.37400055,23.13500023,17.47900009
,,,,25.49700165,22.36900139,23.39100075,17.50500107
,,,,25.39800072,22.3920002,23.40200043,17.22300148
,,,,25.56400108,22.6950016,23.46100044,17.40800095
,,,,25.66400146,22.63400078,23.51000023,17.24000168
,,,,25.59200096,22.56600189,23.28900146,17.34000015
,,,,25.58100128,22.84400177,23.39500046,17.12900162
,,,,25.86000061,22.93200111,23.34800148,17.13899994
,,,,25.95500183,22.71800041,23.49100113,17.21100044
,,,,25.97000122,22.85800171,23.52500153,17.14900017
,,,,25.90300179,22.7820015,23.23400116,17.26800156
,,,,26.01800156,22.64300156,23.42200089,17.32900047
,,,,26.05500031,22.53800201,23.50600052,17.36600113
,,,,25.93000031,22.63400078,23.61500168,17.85000038
,,,,26.0340004,22.70100021,23.58600044,17.59900093
,,,,25.9810009,22.49000168,23.75600052,16.86500168
,,,,26.19800186,22.40800095,23.96900177,16.79300117
,,,,25.8730011,22.45000076,24.38300133,17.10900116
,,,,25.96500206,22.48700142,24.36900139,16.59100151
,,,,26.25100136,22.42300034,23.59900093,17.22700119
,,,,26.3370018,22.63700104,22.18000031,16.84399986
,,,,26.3370018,22.51100159,21.74700165,16.72500038
,,,,26.23000145,22.60300064,21.84300041,17.06599998
,,,,26.19900131,22.36400032,22.34700012,16.52900124
,,,,26.07600212,22.39300156,21.2140007,16.50900078
,,,,26.16200066,22.47500038,20.16500092,16.38199997
,,,,26.32600212,22.45900154,20.45200157,16.66200066
,,,,26.16700172,22.41200066,20.54200172,16.66300011
,,,,26.54700089,22.54000092,21.42500114,16.32400131
,,,,26.08000183,22.47800064,20.77500153,16.68200111
,,,,26.00100136,22.49200058,20.50100136,16.5340004
,,,,26.06100082,22.45800018,21.3220005,16.57600021
,,,,26.13100052,22.4450016,21.18500137,16.93600082
,,,,26.09000206,22.67400169,21.02700043,16.29600143
,,,,26.14200211,22.76600075,20.94800186,16.42300034
,,,,26.04700089,22.70200157,20.54100037,16.72200012
,,,,26.05500031,22.71800041,20.95300102,16.46500015
,,,,26.3200016,22.6950016,21.15500069,16.57700157
,,,,26.51400185,22.7670002,21.36100006,16.41400146
,,,,26.57300186,22.82900047,21.61600113,16.60800171
,,,,26.20800209,22.82900047,21.2820015,16.38400078
,,,,26.06300163,23.12200165,21.39300156,16.43400002
,,,,26.18300056,23.12100029,21.47100067,16.61000061
,,,,26.18400192,23.23000145,21.16800117,16.41200066
,,,,26.37900162,23.24600029,20.95900154,16.25500107
,,,,26.60100174,23.19100189,21.04800034,16.2650013
,,,,26.44400215,22.97200203,21.24000168,16.41500092
,,,,26.29000092,23.03600121,21.37700081,16.43400002
,,,,26.36400032,22.71000099,21.38100052,16.48000145
,,,,26.62600136,22.58600044,21.41500092,16.75699997
,,,,26.41000175,22.16800117,21.44300079,16.30600166
,,,,26.46500206,22.16200066,21.48000145,17.10400009
,,,,26.38900185,22.02700043,21.57400131,17.38800049
,,,,26.59600067,21.76400185,21.42100143,16.1950016
,,,,26.60100174,20.91300011,21.63500023,16.50400162
,,,,26.71800041,20.99600029,21.76800156,16.53499985
,,,,26.83600044,20.66300011,21.78500175,16.71000099
,,,,26.86200142,20.46900177,21.78700066,16.4090004
,,,,26.64700127,20.29500008,21.79100037,17.00100136
,,,,26.49400139,20.71000099,21.60800171,17.10000038
,,,,26.36200142,21.04500008,21.54400063,16.57500076
,,,,26.5340004,20.93500137,21.66400146,16.92900085
,,,,26.61000061,20.84400177,21.52100182,16.58800125
,,,,26.57400131,20.88700104,21.56200027,16.71899986
,,,,26.62600136,21.0150013,21.73000145,17.20499992
,,,,26.62600136,21.03100014,21.93600082,16.81000137
,,,,26.61400032,21.36300087,22.08100128,16.8200016
,,,,26.53300095,21.22700119,22.38500023,16.67100143
,,,,26.62900162,21.09400177,22.32800102,16.91500092
,,,,26.54300117,21.11300087,22.24400139,16.18100166
,,,,26.34000206,21.30200195,22.16900063,15.77500057
,,,,26.39300156,21.41100121,22.26000023,16.48600006
,,,,26.3030014,21.58600044,22.43400192,16.45900154
,,,,26.62200165,21.7120018,22.5700016,16.21899986
,,,,26.58600044,21.67000008,22.56700134,16.75
,,,,26.54500198,21.28100014,22.51900101,16.72000122
,,,,26.56200218,21.46800041,22.34500122,16.81500053
,,,,26.65000153,21.58000183,22.35100174,16.57999992
,,,,26.58100128,21.81800079,22.54500198,16.55000114
,,,,26.66700172,22.0170002,22.0170002,16.7820015
,,,,26.77400208,21.90800095,21.98500061,16.38100052
,,,,26.98600197,21.90100098,22.13900185,16.58500099
,,,,26.82600212,21.84500122,22.05400085,17.05200005
,,,,26.85100174,21.73900032,22.1950016,17.28500175
,,,,26.68900108,21.63000107,22.2310009,17.18200111
,,,,26.7460022,21.6590004,22.25800133,16.97400093
,,,,26.85700035,21.93700027,22.1950016,16.86000061
,,,,27.02900124,22.04700089,22.13900185,16.92300034
,,,,27.24900055,21.7840004,22.25600052,16.75600052
,,,,26.99000168,21.87100029,22.01000023,17.00600052
,,,,27.03500175,21.84000015,21.89800072,17.29100037
,,,,27.14500046,21.72900009,21.79200172,17.45400047
,,,,27.16800117,21.6970005,21.64700127,17.22100067
,,,,27.35800171,21.69900131,21.39600182,17.02200127
,,,,27.26600075,21.47200012,20.95300102,16.91900063
,,,,27.15500069,21.68400192,21.07800102,17.2670002
,,,,27.12600136,21.46700096,20.98400116,17.41600037
,,,,27.04000092,21.43400192,21.11700058,16.99700165
,,,,27.16100121,21.40500069,21.13800049,17.36700058
,,,,27.18500137,21.34500122,21.10800171,17.20300102
,,,,27.02300072,21.43400192,21.43900108,16.90299988
,,,,26.83200073,21.40100098,21.38100052,17.01900101
,,,,27.00900078,21.37700081,21.5720005,16.83800125
,,,,26.53600121,21.4090004,21.77600098,16.82999992
,,,,26.6970005,21.3030014,21.59800148,16.58400154
,,,,26.64600182,21.5320015,21.32400131,16.51200104
,,,,26.70900154,21.33600044,21.29500008,16.85200119
,,,,26.89400101,21.47000122,21.43100166,17.22300148
,,,,26.59200096,21.66900063,21.80600166,17.12600136
,,,,26.5530014,21.61200142,21.83200073,17.19000053
,,,,26.66400146,21.56400108,21.86500168,17.01800156
,,,,26.72100067,21.66900063,22.0170002,17.00699997
,,,,26.60500145,21.87400055,21.94100189,17.02500153
,,,,26.63200188,22.06000137,22.11600113,16.72300148
,,,,26.52700043,21.94600105,22.04300117,17.04600143
,,,,26.49000168,21.88700104,22.20100021,17.26900101
,,,,26.38100052,22.07800102,22.2670002,17.11100006
,,,,26.18300056,22.24300194,22.05900192,17.35200119
,,,,26.38700104,21.95300102,22.24200058,16.87200165
,,,,26.47800064,21.90800095,22.22000122,16.98400116
,,,,26.51700211,21.78700066,22.02000046,16.34700012
,,,,26.52100182,21.69000053,21.99700165,16.68600082
,,,,26.6210022,21.63700104,22.07100105,16.91300011
,,,,26.42100143,21.44400024,22.59500122,16.78000069
,,,,26.42500114,21.71900177,22.50800133,17.1570015
,,,,26.41100121,21.57500076,22.34700012,17.09200096
,,,,26.73000145,21.42400169,22.22000122,16.8220005
,,,,26.66000175,21.53800011,22.0870018,17.05600166
,,,,26.57100105,21.51000023,22.11400032,16.78300095
,,,,26.51200104,21.25800133,22.18500137,16.81400108
,,,,26.60100174,21.33300018,22.12000084,16.95000076
,,,,26.68400192,21.27400017,22.30200195,17.10500145
,,,,26.7480011,21.08100128,22.07900047,16.8920002
,,,,27.04900169,21.04800034,22.17000198,16.91800117
,,,,26.9070015,20.9620018,22.52100182,16.98300171
,,,,27.13600159,21.09100151,22.49400139,16.98700142
,,,,26.89200211,21.06600189,22.36400032,16.68500137
,,,,26.84400177,20.82600021,22.27000046,16.75300026
,,,,26.96600151,20.94800186,22.26300049,16.75800133
,,,,26.69300079,20.94200134,22.48500061,16.9070015
,,,,26.82900047,21.01000023,22.36300087,16.79900169
,,,,27.02800179,21.16000175,22.15400124,16.6570015
,,,,26.92900085,21.18300056,22.19600105,16.97600174
,,,,26.86800194,21.47000122,22.29200172,17.11300087
,,,,26.89100075,21.4980011,22.25300026,17.1060009
,,,,26.9980011,21.46600151,22.12500191,17.08200073
,,,,26.99100113,21.52700043,22.3030014,17.0510006
,,,,26.9640007,21.57400131,22.35900116,17.1780014
,,,,26.76200104,21.46100044,22.15800095,16.98900032
,,,,26.854002,21.51100159,22.41200066,16.89599991
,,,,26.99100113,21.5890007,22.53800201,17.1230011
,,,,26.84900093,21.52500153,22.37200165,17.12200165
,,,,26.67500114,21.54000092,22.16200066,17.15800095
,,,,26.7650013,21.62000084,22.06900024,17.30000114
,,,,26.65400124,21.74100113,22.15300179,17.26100159
,,,,26.80900192,22.02300072,21.98200035,17.2670002
,,,,26.94000053,21.58500099,22.15800095,17.19400024
,,,,26.90100098,21.54100037,22.03800011,17.31900024
,,,,27.23300171,21.68000031,22.38000107,17.44099998
,,,,26.70500183,21.81700134,22.49500084,17.26600075
,,,,26.54400063,21.6590004,22.01600075,17.12700081
,,,,27.01700211,21.68700027,22.13000107,17.20100021
,,,,27.00300217,21.7820015,22.17400169,16.99300003
,,,,26.97800064,21.76800156,22.24000168,17.45700073
,,,,27.01400185,21.73900032,22.4280014,17.37700081
,,,,27.1590004,21.8030014,22.44300079,17.31400108
,,,,27.24400139,21.71500015,22.51000023,17.26200104
,,,,27.39300156,21.5320015,22.72700119,17.11600113
,,,,27.59600067,21.60800171,22.3900013,17.07500076
,,,,27.48600197,21.39700127,22.47500038,17.08800125
,,,,27.33800125,21.61500168,22.14900017,16.89400101
,,,,27.32700157,21.32800102,22.29100037,17.09100151
,,,,27.28600121,21.44400024,22.31800079,17.0510006
,,,,27.2140007,21.41300011,22.56000137,16.9470005
,,,,27.53700066,21.79000092,22.50100136,16.86000061
,,,,27.18200111,21.67500114,22.37600136,17.01800156
,,,,27.40100098,21.61100197,22.24000168,17.16600037
,,,,27.33800125,21.5340004,22.05600166,17.13800049
,,,,27.28300095,21.63600159,21.97900009,17.21000099
,,,,27.36400223,21.53500175,21.98200035,17.24200058
,,,,27.42100143,21.51000023,22.11700058,17.50300026
,,,,27.21900177,21.66800117,22.59500122,17.52800179
,,,,27.15400124,21.58400154,22.4260006,17.52300072
,,,,27.10100174,21.52400017,22.29600143,17.29600143
,,,,27.05800056,21.62100029,22.32500076,17.1570015
,,,,27.09200096,21.77500153,22.50400162,17.25900078
,,,,27.26000214,21.63300133,22.58600044,17.31800079
,,,,27.06400108,21.83100128,22.62000084,17.61700058
,,,,27.38400078,21.62800026,22.64400101,17.53000069
,,,,27.2310009,21.6230011,22.77700043,17.75300026
,,,,27.12200165,21.69000053,22.93300056,17.73500061
,,,,26.98900223,21.63900185,22.7820015,17.55700111
,,,,26.78900146,21.70700073,22.71000099,17.625
,,,,26.13300133,21.8220005,22.77200127,17.62200165
,,,,26.93100166,21.87000084,22.56900024,17.43900108
,,,,27.42900085,21.85900116,22.62500191,17.44400024
,,,,27.18500137,22.13900185,22.96300125,17.51399994
,,,,27.28000069,22.27300072,22.63100052,17.87600136
,,,,27.4090004,22.23600197,22.99900055,17.70499992
,,,,27.32800102,22.04600143,22.14100075,17.66200066
,,,,27.07800102,21.71800041,22.31600189,17.56100082
,,,,27.48200226,21.50600052,23.06600189,17.49900055
,,,,27.10500145,21.64700127,22.70600128,17.73300171
,,,,27.41000175,21.35500145,22.71300125,17.79200172
,,,,27.59800148,21.04300117,22.66200066,17.72900009
,,,,27.51700211,21.23200035,22.82800102,17.56100082
,,,,27.44100189,20.97600174,22.84500122,17.59000015
,,,,27.40600204,20.9280014,22.67000198,17.79500008
,,,,27.27800179,20.81500053,22.83600044,17.64400101
,,,,27.03800201,20.81500053,22.74200058,17.44300079
,,,,27.1570015,20.78000069,22.82500076,17.66900063
,,,,27.37500191,20.79300117,22.88300133,17.43100166
,,,,27.40100098,20.78000069,22.91100121,17.87900162
,,,,27.25300217,20.79800034,22.86900139,17.70900154
,,,,27.23000145,20.80700111,22.62500191,17.9980011
,,,,27.31800079,20.89300156,22.63700104,17.52099991
,,,,27.09400177,20.83800125,22.80900192,17.39400101
,,,,26.86000061,20.82100105,22.93100166,17.25699997
,,,,26.65100098,21.12500191,22.81700134,17.59900093
,,,,26.85500145,21.05900192,22.97600174,17.89900017
,,,,26.63600159,20.93800163,23.03600121,17.41400146
,,,,26.89600182,21.07600021,23.05200195,17.91100121
,,,,26.95000076,21.04000092,23.11700058,18.34600067
,,,,26.9280014,21.08200073,23.22100067,18.22600174
,,,,26.7120018,21.23700142,23.33100128,18.09200096
,,,,26.69200134,21.20100021,23.20400047,17.6950016
,,,,26.81500053,21.36300087,23.29900169,17.48400116
,,,,26.99300194,21.37100029,23.47200203,17.625
,,,,26.80900192,21.31200027,23.38300133,17.95000076
,,,,26.90600204,21.34800148,23.13400078,17.86500168
,,,,26.83200073,21.61700058,23.11700058,17.85000038
,,,,26.6970005,21.60800171,23.08000183,17.87400055
,,,,27.18400192,21.55700111,23.32100105,17.61700058
,,,,26.89600182,21.83500099,23.49700165,17.52600098
,,,,26.854002,21.87000084,23.2650013,17.74500084
,,,,27.34200096,21.62900162,23.37800026,17.92700005
,,,,27.15000153,21.73000145,23.37600136,17.61900139
,,,,26.98600197,21.74100113,23.1570015,17.8370018
,,,,27.14600182,21.82400131,23.20900154,17.73800087
,,,,27.24000168,21.6570015,23.4640007,17.76600075
,,,,27.23700142,21.72600174,23.45600128,17.87600136
,,,,27.19800186,21.61200142,23.35200119,17.70100021
,,,,27.29700089,21.66200066,23.51600075,17.70300102
,,,,27.38700104,21.53300095,23.58000183,17.82400131
,,,,27.49100113,21.44200134,22.69600105,18.00100136
,,,,27.47500038,21.3390007,22.79700089,17.8730011
,,,,27.59200096,21.45800018,20.83300018,17.96500015
,,,,27.46100044,21.38800049,21.06700134,17.81200027
,,,,27.50400162,21.2840004,21.90000153,17.79800034
,,,,27.54900169,21.47000122,22.08100128,17.91400146
,,,,27.51200104,21.3220005,22.04800034,17.90100098
,,,,27.32500076,21.36800194,21.92200089,17.85700035
,,,,27.3900013,21.31000137,22.03300095,17.94099998
,,,,27.46800041,21.07900047,22.38600159,18.11100006
,,,,27.45400047,21.28000069,22.36900139,18.28900146
,,,,27.27700043,21.29700089,22.16600037,18.31700134
,,,,26.9280014,21.30800056,21.87900162,18.64500046
,,,,26.89500046,21.22400093,22.04100037,18.26000023
,,,,27.16500092,21.38900185,22.4640007,17.8390007
,,,,27.01700211,21.3900013,22.59200096,18.10200119
,,,,27.09900093,21.3200016,22.47800064,18.02600098
,,,,27.21600151,21.26400185,22.90100098,18.08600044
,,,,27.25400162,21.38400078,22.40800095,18.49900055
,,,,27.09100151,21.52100182,22.88400078,18.3390007
,,,,27.02300072,21.54500008,22.7820015,18.26900101
,,,,27.03800201,21.51800156,22.70100021,18.0700016
,,,,26.94400215,21.65600014,22.5170002,17.93400002
,,,,27.02900124,21.82400131,22.40000153,18.03300095
,,,,27.13200188,21.90600014,22.35800171,17.9980011
,,,,27.23600197,21.81600189,22.45500183,17.99500084
,,,,27.24300194,21.86600113,22.60000038,18.26399994
,,,,27.12800217,21.84000015,22.61400032,18.28800011
,,,,27.18600082,21.82100105,22.20900154,18.08100128
,,,,27.28000069,21.84000015,22.41100121,17.72600174
,,,,27.77800179,21.81400108,22.37100029,17.53100014
,,,,27.5150013,21.70400047,22.61000061,17.66200066
,,,,27.34500122,21.79200172,22.54900169,18.02300072
,,,,27.33400154,21.81900024,22.48400116,17.94000053
,,,,27.4450016,21.86500168,22.59000015,17.67900085
,,,,27.23000145,22.03300095,22.57900047,17.4980011
,,,,27.48700142,21.56600189,22.46500015,17.69099998
,,,,27.61400223,21.68100166,22.53900146,17.86700058
,,,,27.47200203,21.71700096,22.66900063,17.58699989
,,,,27.37400055,21.77300072,22.59300041,17.79300117
,,,,27.25800133,21.59300041,22.52500153,17.80500031
,,,,27.41800117,21.67400169,22.42700195,17.66800117
,,,,27.24900055,21.67300034,22.47400093,17.8370018
,,,,27.32100105,21.77000046,22.39700127,18.10200119
