LV_TRG#2 Time,STP_POS#2 ValueY,STP_POS#1 ValueY,STP_POS#1 ValueY,STP_POS#2 ValueY,STP_POS#2 ValueY,STP_POS#2 ValueY
2740,25.8200016,21.58500099,22.04000092,19.12400055,21.8390007,22.42100143
2741,25.74300194,21.6420002,21.97900009,19.15400124,21.8030014,22.19800186
2742,26.13300133,21.8200016,22.15100098,19.04200172,21.79500198,22.30800247
2743,25.81600189,21.90500069,22.14900017,18.8390007,21.77500153,22.25000191
2744,25.4090004,21.67300034,22.09300041,19.32800102,21.64500046,22.38300133
2745,25.48900032,22.18900108,22.22600174,19.34800148,21.6570015,22.10200119
2746,26.0340004,22.17900085,22.13600159,19.34200096,21.6970005,22.24400139
2747,25.50200081,22.08800125,22.10100174,19.44200134,21.67500114,22.19600105
2748,25.23500061,21.79700089,22.24000168,19.07600021,21.76800156,22.3710022
2749,25.07300186,21.7670002,22.20800018,19.07800102,21.77800179,22.12600136
2750,25.6570015,21.1970005,22.33600044,19.09200096,21.72800064,22.23300171
2751,26.01200104,21.7480011,22.29900169,19.00200081,21.69800186,22.30600166
2752,25.84200096,21.38400078,22.16300011,19.03800011,21.81900024,22.29000092
2753,25.55900192,22.29800034,22.04200172,18.98600006,21.76200104,22.38900185
2754,25.38400078,21.48400116,22.32400131,19.29500008,21.61900139,22.12800217
2755,25.3390007,21.78000069,22.10800171,19.24500084,21.68100166,22.22500229
2756,25.52100182,21.59700012,22.01900101,19.125,21.68500137,22.06300163
2757,25.36600113,21.8370018,21.95700073,19.31900024,21.78000069,22.17700195
2758,25.50600052,21.9090004,21.96000099,19.10700035,21.82400131,22.02500153
2759,25.45000076,21.83300018,22.12600136,18.89300156,21.69800186,22.00500107
2760,25.64400101,21.73000145,22.05800056,18.98500061,21.76000023,22.11900139
2761,26.02000046,22.08100128,22.08800125,19.03800011,21.85800171,22.31700134
2762,26.00700188,21.45600128,22.0700016,19.29900169,21.80000114,22.50000191
2763,25.42700195,21.62800026,22.35500145,19.24000168,21.70600128,22.40100098
2764,25.28300095,21.25100136,22.43300056,19.11000061,21.64300156,22.56300163
2765,25.11500168,21.74400139,22.07100105,19.05500031,21.67200089,22.45900154
2766,25.69400215,21.63200188,22.20900154,18.99700165,21.80500031,22.6950016
2767,25.85800171,21.74700165,22.27500153,19.25,21.64500046,22.36900139
2768,25.67400169,21.72900009,22.03600121,19.14400101,21.80200195,22.39500237
2769,25.20000076,21.77600098,21.87700081,18.81300163,21.74400139,22.21000099
2770,25.14600182,21.96300125,21.81700134,19.11100006,21.84200096,22.26800156
2771,25.12500191,21.75000191,21.72000122,19.22200012,21.80600166,22.2630024
2772,25.47700119,21.96000099,21.2820015,19.16800117,21.75200081,22.46700096
2773,25.49200058,21.93300056,21.72400093,19.13500023,21.73200035,22.229002
2774,26.03700066,21.9640007,21.62700081,19.20400047,21.77900124,22.40000153
2775,26.00100136,21.74300194,21.59800148,19.13000107,21.7820015,22.38400078
2776,25.72800064,22.12100029,21.54000092,19.17100143,21.67500114,22.36000252
2777,25.11300087,21.60700035,21.67200089,19.26400185,21.85800171,22.1400013
2778,24.89100075,21.86400032,21.85800171,19.1420002,21.9280014,21.97100258
2779,25.07400131,21.75700188,22.02200127,19.09600067,21.84400177,21.95500183
2780,25.41200066,21.69300079,22.25400162,19.20100021,21.68200111,22.06900215
2781,25.53700066,21.69600105,22.18000031,18.70100021,21.71000099,22.12000084
2782,26.07300186,21.88100052,22.16200066,18.89700127,21.52300072,22.07800102
2783,26.10200119,21.36000061,22.27400017,18.79900169,21.68500137,22.16400146
2784,26.02800179,21.69100189,22.13100052,18.79400063,21.59600067,22.18000221
2785,25.34400177,21.92200089,22.20000076,19.16800117,21.47600174,22.33800125
2786,24.96000099,22.00900078,22.28900146,18.75900078,21.55600166,22.20800209
2787,24.88000107,21.7650013,22.23200035,19.07700157,21.51400185,22.53300095
2788,25.29800034,21.79500198,22.1590004,19.08000183,21.57700157,22.30500221
2789,24.67900085,21.7120018,22.28600121,19.21500015,21.74900055,22.17400169
2790,25.45600128,21.67100143,22.22400093,19.12900162,21.84200096,22.04700089
2791,25.69300079,21.60400009,22.28300095,18.88000107,21.78900146,22.32700157
2792,26.05700111,21.45400047,22.35800171,18.87900162,21.79600143,22.22100258
2793,25.76300049,21.51900101,22.08200073,19.14500046,21.75900078,22.5530014
2794,25.12000084,21.05200195,22.12000084,18.91600037,21.62700081,22.58200264
2795,24.32600021,21.63000107,22.19200134,18.94300079,21.72200012,22.59500122
2796,24.89400101,21.52300072,22.08800125,18.83600044,21.46000099,22.58900261
2797,24.76000023,21.88100052,22.11400032,19.00100136,21.42100143,22.34500122
2798,24.95800209,21.26100159,21.87500191,18.83100128,21.38000107,22.18800163
2799,25.12800026,21.55000114,21.73200035,19.09200096,21.70000076,22.16100121
2800,25.47100067,21.57700157,21.75900078,19.24000168,21.81600189,22.47300148
2801,26.00800133,21.6400013,21.90300179,19.02600098,21.96700096,22.34500122
2802,25.88400078,21.58000183,21.38000107,19.15800095,22.08000183,22.20700264
2803,25.69100189,21.57300186,21.50900078,19.06000137,22.11400032,22.21400261
2804,25.18700027,21.47100067,21.61100197,18.66900063,22.02700043,22.39800262
2805,24.87600136,21.71000099,21.69200134,19.05500031,21.95700073,22.2650013
2806,24.95400047,21.53800011,21.59700012,19.02400017,21.90800095,22.36500168
2807,25.12200165,21.36200142,21.63200188,18.85500145,21.82400131,22.12800217
2808,25.0700016,21.95500183,21.76800156,18.75,21.93700027,22.22400093
2809,25.35300064,21.7670002,22.02000046,18.78300095,21.90000153,22.0150013
2810,25.11000061,21.98600197,21.83500099,19.23800087,21.6060009,22.05200195
2811,25.56800079,21.74300194,21.89500046,19.00300026,21.51300049,21.94200134
2812,25.88900185,21.88800049,22.00400162,18.9090004,21.75900078,22.00600243
2813,26.0340004,21.85900116,22.14800072,18.92200089,21.88400078,21.9810009
2814,26.24000168,22.05800056,22.17100143,18.91300011,21.88600159,22.18500137
2815,26.20000076,21.57500076,22.07400131,19.03900146,21.87000084,22.02500153
2816,25.44800186,22.13200188,21.95800018,18.60400009,21.65200043,22.2310009
2817,24.98000145,21.36300087,22.00500107,18.68300056,21.76400185,22.20900154
2818,25.09700203,21.72300148,22.18700027,18.68100166,21.70700073,22.31100082
2819,25.32400131,21.61400032,21.71900177,19.00800133,21.69600105,22.03100204
2820,25.58500099,22.0170002,22.1060009,19.11900139,21.60700035,22.15300179
2821,26.19600105,21.56500053,22.03600121,19.00300026,21.73500061,22.21000099
2822,25.65300179,21.6420002,21.73700142,19.34200096,21.68100166,22.50700188
2823,25.54100037,21.61900139,21.64100075,19.37700081,21.77100182,22.41500092
2824,24.86200142,21.83800125,21.61100197,18.9450016,21.77500153,22.50500107
2825,24.90300179,21.56900024,21.54100037,19.13700104,21.56100082,22.41300201
2826,25.11000061,21.7140007,21.45500183,18.92000008,21.47100067,22.45200157
2827,25.72500038,21.83600044,21.53000069,19.02100182,21.63300133,22.39700127
2828,24.65000153,21.51300049,21.42300034,19.01000023,21.70700073,22.45400238
2829,25.13000107,21.54400063,21.48500061,18.91800117,21.88900185,22.15400124
2830,25.44300079,21.47900009,21.38400078,19.01200104,21.93500137,21.84700203
2831,25.77700043,21.99000168,21.36600113,18.86400032,22.02500153,21.92700195
2832,25.11300087,21.50900078,21.50600052,19.01000023,22.04300117,21.81600189
2833,24.82300186,21.57900047,21.63900185,19.30400085,21.89400101,22.10300255
2834,24.75000191,21.77200127,21.54000092,18.76000023,21.81800079,22.16900253
2835,25.09000206,21.97600174,21.70200157,18.92400169,21.80500031,22.19800186
2836,25.3390007,21.69300079,21.74300194,18.99400139,21.77800179,22.10100174
2837,25.67400169,21.88800049,21.55900192,18.81500053,21.8220005,22.0530014
2838,25.59500122,21.69900131,21.81500053,18.91800117,21.6400013,22.02300262
2839,25.62000084,21.64300156,21.64400101,18.51200104,21.76800156,22.06000137
2840,24.91900063,21.6780014,21.66400146,19.0150013,21.72100067,22.21500206
2841,24.88600159,21.31400108,21.89400101,19.19000053,21.77800179,22.26600075
2842,25.11600113,21.58000183,22.01000023,19.03700066,21.73000145,22.34200096
2843,25.44200134,21.76400185,22.15800095,18.85300064,21.87200165,22.26000214
2844,25.77600098,21.5340004,22.18700027,18.59600067,21.81700134,22.3880024
2845,25.41600037,21.73600197,22.04200172,18.875,21.73600197,22.36000252
2846,25.67700195,21.60200119,21.93000031,18.93200111,21.72600174,22.21400261
2847,25.1570015,21.6420002,22.23200035,19.0170002,21.66000175,22.0700016
2848,24.854002,21.41500092,22.13800049,18.88199997,21.62000084,22.08900261
2849,25.19200134,21.33500099,22.11200142,18.75,21.77000046,22.21100235
2850,25.43700027,21.34800148,22.07700157,18.82400131,21.79300117,22.17100143
2851,25.04900169,21.36300087,21.9640007,18.70000076,21.7670002,22.36400223
2852,25.19900131,21.36200142,22.18000031,18.96800041,21.77500153,22.45000076
2853,25.5870018,21.51300049,22.17700195,18.9640007,21.78800011,22.29800224
2854,25.93400192,21.0170002,21.72400093,18.93000031,21.67700195,22.28600121
2855,25.70900154,21.45500183,21.95500183,18.9980011,21.62900162,22.55900192
2856,25.18900108,21.42200089,21.88500023,19.00300026,21.65300179,22.29200172
2857,25.07500076,21.50800133,21.81800079,19.03000069,21.71900177,22.44300079
2858,24.86000061,21.65500069,21.72300148,19.0700016,21.83600044,22.38100243
2859,25.17500114,21.54300117,21.78500175,19.19600105,21.76200104,22.23900223
2860,25.54500198,21.46000099,21.84700012,18.98900032,21.8220005,22.09300232
2861,25.42400169,21.45200157,21.75600052,18.95000076,21.78800011,22.00000191
2862,25.104002,21.59100151,21.70400047,19.0700016,21.81100082,22.21100235
2863,24.22200203,21.31900024,21.74900055,19.14900017,21.79700089,22.07600212
2864,24.54200172,21.35400009,21.81800079,19.17100143,21.65000153,21.97500229
2865,25.14300156,21.09500122,21.91300011,19.06800079,21.7310009,21.93700218
2866,25.55000114,21.7480011,21.92700195,18.9450016,21.6950016,21.94900131
2867,25.31000137,21.39300156,21.57100105,18.91500092,21.66700172,22.28100204
2868,24.64300156,21.86700058,21.89500046,19.01200104,21.68400192,22.16000175
2869,24.89400101,21.45800018,21.88900185,18.83100128,21.58800125,22.17300224
2870,25.23600197,21.87500191,21.97700119,18.61300087,21.63400078,22.12400246
2871,25.6230011,21.63300133,21.82300186,18.68700027,21.71500015,21.82400131
2872,25.4280014,21.63700104,21.82300186,18.83300018,21.87500191,22.0530014
2873,24.90500069,21.41000175,22.17900085,18.88900185,21.8010006,21.91500092
2874,25.27800179,21.9090004,22.04700089,18.87200165,21.89900017,22.23700142
2875,25.41700172,21.61500168,21.96600151,19.17900085,21.82100105,22.24900246
2876,25.56700134,22.16100121,21.80800056,19.08100128,21.72800064,22.3880024
2877,25.20300102,22.06800079,21.68300056,19.20700073,21.55900192,22.32700157
2878,24.41600037,21.85700035,21.75500107,19.10300064,21.59700012,22.1060009
2879,24.71100044,21.93700027,21.73500061,18.80600166,21.49200058,22.11600113
2880,25.40300179,21.49200058,21.58800125,18.86200142,21.70000076,22.08900261
2881,25.53600121,21.66700172,21.86400032,18.74900055,21.64800072,22.50900078
2882,25.51100159,21.56400108,21.65000153,18.82800102,21.64600182,22.16600227
2883,24.64800072,21.79600143,21.58600044,18.96000099,21.69000053,22.34500122
2884,24.64800072,21.79700089,21.60800171,19.02500153,21.79700089,22.00500107
2885,24.63900185,21.47100067,21.56200027,19.03600121,21.87500191,22.24700165
2886,24.97000122,21.62400055,21.94400024,19.54900169,21.77000046,21.98500252
2887,25.39900208,21.78600121,21.53700066,19.03100014,21.76300049,22.46900177
2888,25.43200111,21.48800087,21.71600151,19.25100136,21.61300087,22.12200165
2889,25.31600189,21.41700172,21.81200027,19.32600021,21.71300125,22.46000099
2890,24.81200027,21.77600098,21.82700157,19.1950016,21.68000031,22.11300087
2891,25.15400124,21.93000031,21.99200058,19.07299995,21.66500092,22.29500198
2892,25.28500175,21.89300156,21.88100052,18.97200012,21.70300102,21.99300194
2893,25.46100044,21.53800011,21.65800095,18.85000038,21.76100159,22.07300186
2894,24.70600128,21.57100105,21.77200127,18.7480011,21.7480011,21.95500183
2895,25.23500061,21.96500015,21.68400192,18.80200005,21.70300102,22.05700111
2896,25.35900116,21.6760006,21.63900185,18.85800171,21.71900177,21.72000122
2897,25.16800117,21.95500183,21.64400101,18.83600044,21.76900101,21.80500221
2898,24.97600174,21.93500137,21.9980011,19.20600128,21.8200016,21.66800117
2899,25.11800194,21.61200142,21.73600197,18.75200081,21.79400063,22.00700188
2900,24.99300194,21.4810009,21.47800064,18.86100006,21.72100067,22.00700188
2901,24.66700172,21.33200073,21.59900093,18.99100113,21.73900032,22.07100105
2902,25.0510006,21.41500092,21.74900055,19.09100151,21.79200172,22.11600113
2903,25.18700027,21.41100121,21.88000107,19.48600006,21.85300064,22.09900093
2904,25.25400162,21.64900017,21.95000076,18.99900055,21.80400085,21.94300079
2905,24.93500137,21.45200157,21.90400124,19.26200104,21.72800064,21.90100098
2906,24.5150013,21.50200081,22.0340004,19.25900078,21.85500145,21.8710022
2907,24.64900208,21.21700096,22.07300186,19.16500092,21.71000099,21.98500252
2908,24.9620018,21.68900108,21.90200043,19.16700172,21.62500191,22.14400101
2909,25.39700127,21.52500153,21.76000023,18.88700104,21.61700058,22.27800179
2910,25.52400208,21.55000114,21.81200027,19.14300156,21.61100197,22.61900139
2911,24.98600197,21.33100128,21.98200035,19.02100182,21.59500122,22.28500175
2912,24.84600067,21.24100113,22.20500183,18.91800117,21.63400078,22.36000252
2913,24.88200188,21.38200188,22.29300117,19.13300133,21.6400013,22.29000092
2914,25.18100166,21.41900063,21.5530014,18.92200089,21.55700111,22.54500198
2915,25.24300194,21.39700127,21.86700058,19.0720005,21.5320015,22.21300125
2916,24.67500114,21.72300148,22.00400162,19.2120018,21.48300171,22.28900146
2917,24.56600189,21.65100098,21.93900108,18.60200119,21.53700066,22.04100227
2918,24.67700195,21.69600105,21.74600029,19.00900078,21.67100143,22.20400238
2919,24.98700142,21.23600006,21.50500107,19.13400078,21.7670002,21.73000145
2920,25.29100037,21.52700043,21.71700096,19.15200043,21.79000092,21.99900246
2921,25.21800041,21.7670002,21.88000107,19.11000061,21.81500053,21.77400208
2922,24.67300034,21.65000153,21.91300011,18.56700134,21.7820015,21.9810009
2923,24.60000038,21.77700043,21.93000031,18.87900162,21.83800125,21.84700203
2924,24.29200172,21.55900192,21.84600067,18.98900032,21.8370018,22.07800102
2925,24.95700073,21.5510006,21.80200195,18.98700142,21.77700043,21.84400177
2926,24.86600113,22.00000191,21.43900108,18.9980011,21.66700172,22.02100182
2927,24.83000183,21.41800117,21.48900032,18.85700035,21.55900192,21.91100121
2928,24.67700195,21.50500107,21.53800011,19.0890007,21.38900185,22.11200142
2929,24.92700195,21.30700111,21.54900169,18.91600037,21.33600044,21.94100189
2930,24.25800133,21.7120018,21.62500191,18.86000061,21.51400185,22.23500252
2931,24.43200111,21.25700188,21.61200142,18.79400063,21.47100067,22.03700256
2932,24.8390007,21.06900024,21.4280014,18.95200157,21.4620018,22.34200096
2933,24.82500076,21.30900192,21.56400108,19.18500137,21.51300049,22.16700172
2934,24.64700127,21.48500061,21.72400093,18.95100021,21.67300034,22.40400124
2935,24.70600128,21.18700027,21.59500122,19.04900169,21.63900185,22.15300179
2936,24.53800201,21.50600052,21.74900055,18.93700027,21.76800156,22.229002
2937,24.51800156,21.58500099,21.86200142,18.99900055,21.74300194,22.15800095
2938,24.93500137,21.07800102,21.97600174,19.03500175,21.66400146,22.42900085
2939,25.01000214,21.41200066,22.06700134,19.05600166,21.57300186,22.27000237
2940,24.4980011,21.61400032,21.59400177,19.22100067,21.64500046,22.28600121
2941,24.28300095,21.43800163,21.87200165,18.98500061,21.68400192,22.16600227
2942,24.55700111,21.1780014,21.85700035,19.00400162,21.72800064,22.23900223
2943,24.60700035,21.29700089,21.86600113,19.03300095,21.73300171,21.8730011
2944,24.77600098,21.63900185,21.69300079,18.88100052,21.73800087,22.24100113
2945,24.85100174,21.5320015,21.6420002,19.16800117,21.72400093,22.25700188
2946,24.49100113,20.90500069,21.60200119,19,21.70000076,22.54400253
2947,24.83100128,21.59500122,21.66400146,18.86700058,21.70600128,22.31900215
2948,24.98900032,21.43500137,21.54600143,18.90600014,21.75900078,22.3200016
2949,24.98000145,21.34900093,21.56100082,18.99500084,21.84300041,22.00100136
2950,24.85200119,21.64900017,21.51800156,19.07600021,21.70800018,22.19200134
2951,24.82800102,21.50600052,21.66900063,19.32700157,21.69300079,21.85200119
2952,25.1230011,21.59500122,21.77600098,18.71000099,21.51300049,22.04500198
2953,24.95000076,21.9090004,21.72200012,18.88100052,21.54600143,21.8200016
2954,25.13600159,21.92700195,21.9090004,18.95500183,21.55800056,22.06000137
2955,25.00500107,21.36100006,21.79400063,19.09100151,21.84100151,21.97400093
2956,25.0720005,21.50500107,21.80200195,18.95400047,21.78700066,21.92500114
2957,25.30500031,21.32700157,21.62700081,18.83500099,21.60000038,21.89600182
2958,25.12700081,21.59600067,21.52600098,18.88900185,21.76100159,22.20700264
2959,25.11000061,21.29900169,21.53800011,18.74100113,21.6950016,22.15500259
2960,25.10700035,21.28900146,21.80400085,18.86100006,21.55800056,22.11600113
2961,25.06700134,21.40800095,21.42100143,18.65300179,21.54500008,22.00600243
2962,25.27500153,21.50900078,21.64700127,18.60300064,21.60100174,22.27700233
2963,24.77500153,21.64100075,21.76300049,18.72000122,21.57300186,22.16100121
2964,24.82800102,21.59300041,21.88000107,18.67900085,21.54500008,21.99500084
2965,24.8200016,21.52800179,21.95200157,18.75900078,21.57300186,22.20100212
2966,24.8200016,21.5510006,21.74000168,18.74300003,21.61900139,22.20100212
2967,24.93200111,21.29100037,22.16700172,18.70900154,21.71600151,22.21500206
2968,24.68500137,21.6230011,22.28600121,19.0700016,21.66200066,22.11700249
2969,24.64700127,21.56400108,22.03800011,18.7650013,21.57800102,22.26200104
2970,24.68800163,21.48500061,22.18700027,19.02400017,21.51900101,22.37700081
2971,24.86200142,21.66900063,22.13600159,19.18600082,21.62900162,22.37500191
2972,24.92500114,21.73800087,21.95100021,19.21600151,21.56400108,22.22100258
2973,24.73400116,21.80200195,22.01400185,19.12400055,21.6590004,22.15400124
2974,24.81400108,21.35900116,21.39400101,18.83000183,21.65500069,22.08300209
2975,24.94600105,21.21100044,21.55900192,18.92900085,21.74500084,22.09900093
2976,24.9980011,21.24200058,21.44800186,19.07400131,21.76400185,22.27400208
2977,24.95500183,21.42200089,21.29400063,19.09100151,21.88400078,22.25500107
2978,24.73300171,21.26900101,21.41200066,18.86000061,21.97100067,22.22300148
2979,25.12600136,21.75700188,21.21800041,18.69900131,21.99400139,22.12600136
2980,24.8030014,21.3920002,20.95900154,18.73000145,21.79500198,22.3710022
2981,24.99000168,21.50500107,21.22600174,18.93700027,21.70800018,22.3010025
2982,25.07100105,21.24600029,21.10800171,18.71000099,21.70500183,22.34300232
2983,25.24700165,21.76400185,20.9260006,18.92900085,21.75300026,22.17300224
2984,25.19900131,21.48700142,20.95000076,18.91900063,21.68500137,22.17700195
2985,24.64900208,21.2840004,20.84700012,18.80200005,21.60400009,22.05900192
2986,24.38200188,21.65800095,20.98000145,18.69900131,21.69000053,22.1400013
2987,24.38000107,21.80700111,20.70200157,18.625,21.70400047,22.23500252
2988,24.61600113,21.54000092,21.08400154,18.73700142,21.67700195,22.07800102
2989,24.7310009,21.59700012,21.23200035,18.75900078,21.61800194,21.93000221
2990,24.95500183,21.60500145,21.29200172,18.95800018,21.48400116,21.90300179
2991,25.27300072,21.35500145,21.27600098,18.93100166,21.43100166,21.99200249
2992,25.06600189,21.12800026,21.3370018,18.82700157,21.49700165,21.95600128
2993,24.60200119,21.38600159,21.31800079,18.93300056,21.72600174,21.9810009
2994,23.85800171,21.31700134,21.67700195,18.89300156,21.90300179,21.90300179
2995,24.24300194,21.73800087,21.50900078,19.1590004,21.89500046,21.77900124
2996,24.62500191,21.32600021,21.48900032,18.96100044,21.85100174,22.10200119
2997,24.77000046,21.86500168,21.6230011,18.59000015,21.84200096,22.29100227
2998,24.89300156,21.27000046,21.54800034,18.86900139,21.80400085,22.41900253
2999,24.70900154,21.53800011,21.74500084,18.63400078,21.95800018,22.57500076
3000,24.76400185,21.32300186,21.33200073,18.67400169,21.81800079,22.56600189
3001,24.74100113,21.49600029,21.64700127,18.67000008,21.64800072,
3002,24.96300125,21.49500084,21.76200104,18.77800179,21.61400032,
3003,24.91500092,21.82100105,21.66700172,18.97500038,21.75000191,
3004,24.81700134,21.45800018,21.67200089,18.42400169,21.66800117,
3005,25.19300079,21.57700157,21.41700172,18.88400078,21.52300072,
3006,25.20300102,21.61000061,21.14100075,19.0320015,21.70000076,
3007,24.74500084,21.76400185,21.21300125,18.88000107,21.5700016,
3008,24.59800148,21.86800194,21.04200172,18.95800018,21.84900093,
3009,24.38200188,21.85000038,21.11200142,18.76399994,21.78300095,
3010,24.69600105,21.68700027,21.1230011,18.85100174,21.9070015,
3011,24.55600166,21.37000084,21.11000061,18.99600029,21.87500191,
3012,24.7140007,21.46300125,20.97000122,18.8390007,21.7820015,
3013,24.72700119,21.7310009,21.30000114,18.86600113,21.73000145,
3014,24.67300034,21.23900032,20.95300102,18.80600166,21.63400078,
3015,24.75600052,21.52200127,21.18000031,18.7140007,21.71000099,
3016,24.74700165,21.49500084,21.28700066,18.8220005,21.73300171,
3017,24.76600075,21.79400063,21.35700035,18.65100098,21.56900024,
3018,24.77900124,21.69600105,21.3730011,18.74100113,21.44200134,
3019,24.81300163,21.56000137,21.30600166,18.66300011,21.51800156,
3020,25.00400162,21.90300179,21.58600044,18.75200081,21.5530014,
3021,24.40400124,21.8560009,21.48800087,18.90800095,21.72100067,
3022,24.87800026,21.43300056,21.52900124,18.62700081,21.6590004,
3023,24.84500122,21.33800125,21.63300133,18.65400124,21.7140007,
3024,24.84900093,21.43800163,21.72400093,18.74000168,21.90500069,
3025,24.91400146,21.61200142,21.75200081,18.88300133,22.00800133,
3026,24.56400108,21.39400101,21.64300156,18.91000175,22.06100082,
3027,24.56200027,21.76300049,21.64100075,18.7670002,21.73700142,
3028,24.77600098,21.76200104,21.63100052,18.54400063,21.71600151,
3029,24.84600067,21.67100143,21.33100128,18.68400002,21.6230011,
3030,24.41100121,21.56800079,21.21700096,18.55600166,21.73300171,
3031,24.89600182,21.56700134,21.21600151,18.62900162,21.62900162,
3032,24.91900063,21.35400009,21.34300041,18.91000175,21.84400177,
3033,24.74200058,21.29000092,21.12500191,18.79700089,21.59500122,
3034,24.76600075,21.6590004,21.34600067,18.8560009,21.71900177,
3035,24.5340004,21.54800034,20.93300056,18.18400002,21.80200195,
3036,24.74000168,21.68100166,20.85200119,18.26000023,21.83800125,
3037,24.95000076,21.38500023,20.8730011,18.50400162,21.69400024,
3038,24.83400154,21.38400078,20.9090004,18.83500099,21.60400009,
3039,24.69200134,21.5340004,20.9640007,18.86300087,21.43700027,
3040,24.59500122,20.79100037,20.97700119,18.53100014,21.37600136,
3041,24.96800041,21.12500191,21.18800163,18.56400108,21.54300117,
3042,24.74400139,21.5170002,21.23800087,18.68100166,21.5510006,
3043,24.76900101,21.62900162,21.32100105,18.72000122,21.57600021,
3044,24.80600166,21.75300026,21.38800049,18.66900063,21.63700104,
3045,25.13200188,21.88900185,21.52900124,18.54300117,21.58000183,
3046,25.1760006,21.89500046,21.60300064,18.22000122,21.72800064,
3047,25.0530014,22.30500031,21.73400116,18.76600075,21.74500084,
3048,24.88900185,21.70600128,21.18300056,18.72800064,21.76000023,
3049,24.91400146,21.4470005,21.28500175,18.71600151,21.66200066,
3050,24.73600197,21.4450016,21.47000122,18.72700119,21.80900192,
3051,25.04100037,21.37200165,21.50300026,18.7310009,21.65500069,
3052,24.4470005,21.46000099,21.45200157,18.5170002,21.71300125,
3053,24.66100121,21.59300041,21.23800087,18.5510006,21.71500015,
3054,24.48200035,21.59000015,21.4640007,18.61200142,21.71800041,
3055,24.72500038,21.47800064,21.40300179,18.7480011,21.83400154,
3056,24.64400101,21.45200157,21.26200104,18.73300171,21.92000198,
3057,24.67300034,21.09100151,21.28700066,18.84800148,21.86100197,
3058,24.66600037,21.16000175,21.27300072,18.9470005,21.69800186,
3059,24.47100067,20.89900017,21.23000145,18.65400124,21.67900085,
3060,24.60000038,21.52800179,21.23400116,18.77000046,21.5700016,
3061,24.5530014,21.3370018,21.00200081,18.66100121,21.73900032,
3062,24.48800087,21.81200027,21.13500023,18.62800026,21.74600029,
3063,24.66900063,21.2140007,21.25800133,18.76900101,21.87900162,
3064,24.604002,21.23600006,21.33800125,18.79000092,21.97800064,
3065,24.46000099,21.24900055,21.36500168,18.73500061,21.97800064,
3066,24.33800125,21.16900063,21.32900047,18.66800117,21.7120018,
3067,24.55400085,21.06900024,21.29500008,18.63100052,21.61800194,
3068,24.75100136,21.36500168,21.50600052,18.46500015,21.58000183,
3069,24.59700203,21.4090004,21.37900162,18.61200142,21.76400185,
3070,24.65500069,21.70400047,21.54200172,18.10800171,21.5870018,
3071,24.59100151,21.59800148,21.68200111,18.70600128,21.4810009,
3072,24.70500183,21.84800148,21.85500145,18.74500084,21.63400078,
3073,24.69200134,21.57500076,21.98600197,18.64600182,21.68300056,
3074,24.88100052,21.18900108,21.45900154,18.69099998,21.6950016,
3075,24.91400146,21.58800125,21.45800018,18.60900116,21.69200134,
3076,25.07100105,21.83300018,21.6420002,18.61600113,21.73700142,
3077,25.19900131,21.20600128,21.57500076,18.4470005,21.69000053,
3078,24.84100151,21.26900101,21.47200012,18.45900154,21.62000084,
3079,24.83400154,21.22800064,21.48000145,18.48500061,21.61200142,
3080,25.09600067,21.52700043,21.43200111,18.7670002,21.83200073,
3081,24.93000031,21.30600166,21.5340004,18.79100037,21.83300018,
3082,24.9620018,21.22500038,21.21700096,18.6420002,21.8730011,
3083,23.9450016,21.24000168,21.27900124,18.53000069,21.75400162,
3084,24.34500122,21.43800163,21.45000076,18.48300171,21.67900085,
3085,24.21900177,20.96000099,21.57900047,18.50699997,21.68600082,
3086,24.59800148,21.51300049,21.65600014,18.65800095,21.5340004,
3087,24.42400169,21.09500122,21.51400185,18.89500046,21.61600113,
3088,24.39800072,21.3900013,21.48200035,18.56500053,21.65600014,
3089,24.02000046,21.17400169,21.49300194,18.62700081,21.84900093,
3090,24.39700127,21.40800095,21.58400154,18.75400162,22.03600121,
3091,24.51300049,21.31500053,21.48200035,18.64900017,22.04600143,
3092,24.77100182,21.29600143,21.43700027,18.47800064,22.07400131,
3093,24.77200127,21.23900032,21.31800079,18.43400002,21.82300186,
3094,24.95700073,21.44900131,21.66400146,18.46100044,21.62200165,
3095,24.58000183,21.09100151,21.24200058,18.67700005,21.59000015,
3096,24.75900078,20.92200089,21.42200089,18.64700127,21.50400162,
3097,24.54000092,21.23700142,21.42500114,18.48300171,21.54600143,
3098,24.52700043,21.35000038,21.38700104,18.38000107,21.59600067,
3099,24.48000145,21.53500175,21.49600029,18.36500168,21.60200119,
3100,24.5150013,21.12800026,21.33000183,18.4810009,21.48600197,
3101,24.35900116,21.62100029,21.30200195,18.67500114,21.59000015,
3102,24.46100044,21.73300171,21.27800179,18.61100006,21.62400055,
3103,24.42000198,21.64300156,21.16600037,18.54400063,21.58300018,
3104,24.84100151,21.67200089,21.35400009,18.68600082,21.65200043,
3105,24.22400093,21.31100082,21.36600113,18.38899994,21.49700165,
3106,24.80000114,21.46000099,21.45000076,18.68800163,21.37800026,
3107,24.66300201,21.50800133,21.6060009,18.67300034,21.46600151,
3108,24.78700066,21.71500015,21.13000107,18.75800133,21.59700012,
3109,24.16900063,21.42200089,21.42000008,18.71800041,21.54800034,
3110,24.64100075,21.36900139,21.4280014,18.53600121,21.66900063,
